rowid,sampleid,age,gender
32992,052172,twenties,male
32993,055398,sixties,female
32994,108161,sixties,female
32995,021841,sixties,male
32996,044593,fourties,male
32997,088029,seventies,male
32998,112313,sixties,female
32999,130487,fifties,male
33000,075673,fourties,female
33001,038815,sixties,male
33002,107694,teens,male
33003,006564,twenties,male
33004,023675,seventies,female
33005,033453,fourties,female
33006,017280,teens,male
33007,020182,twenties,male
33008,089011,seventies,male
33009,063121,thirties,male
33010,146909,teens,female
33011,032019,sixties,male
33012,119614,fifties,female
33013,117891,sixties,male
33014,095865,fourties,male
33015,130354,fifties,male
33016,121360,fourties,female
33017,037249,sixties,female
33018,014618,sixties,female
33019,013477,fourties,male
33020,124609,seventies,male
33021,143547,teens,male
33022,057423,fifties,male
33023,137347,seventies,male
33024,030195,thirties,female
33025,142024,twenties,male
33026,112270,fourties,male
33027,108546,seventies,female
33028,011125,seventies,male
33029,116983,seventies,male
33030,031809,teens,female
33031,137002,fifties,male
33032,040411,sixties,female
33033,099493,fourties,female
33034,030336,sixties,male
33035,128414,fifties,female
33036,045256,twenties,female
33037,024774,fifties,male
33038,035657,teens,female
33039,095913,fifties,male
33040,010229,fourties,male
33041,144883,sixties,female
33042,037178,thirties,female
33043,101293,twenties,female
33044,118228,seventies,female
33045,111472,sixties,male
33046,131137,sixties,female
33047,087890,thirties,male
33048,033161,fifties,female
33049,014961,thirties,female
33050,078636,thirties,female
33051,016758,fourties,male
33052,096246,teens,male
33053,127653,fifties,male
33054,125330,sixties,female
33055,089425,twenties,male
33056,133510,teens,male
33057,144949,seventies,female
33058,094685,thirties,male
33059,137393,twenties,female
33060,063966,fifties,female
33061,002672,twenties,female
33062,133820,seventies,male
33063,141144,fifties,female
33064,071211,sixties,male
33065,125753,twenties,female
33066,131181,thirties,female
33067,092447,fifties,female
33068,104120,thirties,male
33069,000253,sixties,female
33070,102472,twenties,female
33071,000243,sixties,female
33072,060817,teens,male
33073,044099,teens,male
33074,146528,fifties,female
33075,048566,teens,male
33076,020790,teens,male
33077,072541,thirties,female
33078,004967,fifties,male
33079,039226,fourties,male
33080,104505,fourties,female
33081,130935,sixties,male
33082,102659,twenties,male
33083,108904,teens,female
33084,086156,sixties,male
33085,093905,sixties,female
33086,062301,fifties,female
33087,113678,teens,male
33088,051228,seventies,female
33089,104622,fourties,male
33090,089995,twenties,female
33091,018255,fifties,male
33092,015630,thirties,female
33093,141718,twenties,female
33094,107765,sixties,female
33095,038908,sixties,female
33096,148093,sixties,female
33097,077806,teens,female
33098,034869,fourties,male
33099,116784,twenties,female
33100,117643,fifties,male
33101,029787,seventies,female
33102,135401,twenties,female
33103,098684,sixties,male
33104,115488,twenties,male
33105,075498,twenties,male
33106,093730,fifties,female
33107,066212,seventies,female
33108,112877,seventies,male
33109,042586,thirties,male
33110,065631,twenties,female
33111,143323,twenties,female
33112,128673,teens,male
33113,124429,seventies,male
33114,020421,twenties,female
33115,129125,fifties,male
33116,125316,thirties,male
33117,121749,twenties,male
33118,038375,fifties,male
33119,084068,thirties,male
33120,030574,seventies,male
33121,060733,teens,female
33122,103329,seventies,male
33123,085689,twenties,male
33124,146221,fifties,female
33125,137863,teens,female
33126,104141,seventies,male
33127,008413,seventies,female
33128,069920,thirties,male
33129,082547,twenties,male
33130,108675,teens,female
33131,079685,twenties,male
33132,115579,twenties,female
33133,101584,seventies,male
33134,101351,fourties,male
33135,080702,fifties,male
33136,091727,fourties,female
33137,147112,teens,female
33138,068742,twenties,female
33139,001130,sixties,female
33140,022386,fifties,male
33141,126955,teens,female
33142,125043,sixties,male
33143,021551,seventies,male
33144,111794,seventies,male
33145,145580,fourties,male
33146,009172,fourties,male
33147,092498,sixties,male
33148,004562,fourties,male
33149,006297,twenties,male
33150,129379,seventies,female
33151,067541,sixties,female
33152,112867,sixties,male
33153,144133,sixties,male
33154,043445,sixties,female
33155,037377,seventies,female
33156,017921,twenties,female
33157,028389,thirties,female
33158,032980,twenties,female
33159,032805,twenties,female
33160,039243,sixties,male
33161,024359,twenties,female
33162,088984,seventies,female
33163,006006,fifties,male
33164,118532,fifties,female
33165,117265,twenties,female
33166,002913,fifties,male
33167,131000,fifties,female
33168,059130,fourties,male
33169,046230,teens,male
33170,015965,thirties,female
33171,140248,fourties,female
33172,141250,teens,male
33173,125525,sixties,female
33174,040270,twenties,male
33175,121820,seventies,male
33176,050348,thirties,male
33177,086611,twenties,male
33178,052427,fourties,male
33179,145908,seventies,female
33180,098952,fourties,male
33181,046730,teens,female
33182,066639,fourties,male
33183,020450,sixties,male
33184,115428,sixties,male
33185,141802,seventies,male
33186,116234,thirties,male
33187,035567,twenties,male
33188,024720,teens,male
33189,099585,fourties,male
33190,011299,fourties,female
33191,123924,fourties,female
33192,069050,sixties,male
33193,144530,fourties,male
33194,122042,thirties,female
33195,053204,sixties,female
33196,060749,sixties,female
33197,140625,teens,female
33198,069922,twenties,male
33199,027411,thirties,male
33200,087125,sixties,male
33201,146318,teens,male
33202,079839,fifties,male
33203,084226,sixties,male
33204,117820,seventies,female
33205,068479,seventies,female
33206,010927,fifties,female
33207,067184,sixties,male
33208,026183,sixties,female
33209,137233,sixties,male
33210,116685,thirties,female
33211,083909,fourties,male
33212,111669,seventies,male
33213,033954,fifties,male
33214,113155,thirties,male
33215,110436,fourties,male
33216,068794,twenties,male
33217,113639,twenties,male
33218,142639,seventies,male
33219,043795,teens,male
33220,127778,sixties,female
33221,125783,thirties,male
33222,041250,fifties,female
33223,109700,seventies,male
33224,044023,fifties,male
33225,093288,seventies,female
33226,020456,fourties,male
33227,020826,fourties,female
33228,106611,sixties,female
33229,045794,fifties,female
33230,027486,thirties,male
33231,051509,fourties,female
33232,042865,thirties,female
33233,026257,sixties,female
33234,045016,seventies,male
33235,121226,fourties,male
33236,082782,thirties,female
33237,039500,seventies,male
33238,024047,teens,female
33239,051145,teens,female
33240,060749,sixties,female
33241,003980,teens,female
33242,043669,twenties,female
33243,033630,seventies,male
33244,000773,twenties,male
33245,138923,twenties,male
33246,097334,seventies,female
33247,147195,fourties,male
33248,143670,sixties,female
33249,025514,twenties,male
33250,065718,twenties,male
33251,036533,fifties,female
33252,079597,teens,female
33253,061715,thirties,female
33254,087045,fourties,female
33255,138160,teens,male
33256,133340,seventies,female
33257,119446,sixties,male
33258,008296,sixties,male
33259,088857,fifties,female
33260,075448,twenties,male
33261,116541,seventies,male
33262,035309,fourties,male
33263,102353,thirties,male
33264,095406,fifties,female
33265,137453,teens,female
33266,064777,thirties,female
33267,129172,twenties,female
33268,137713,seventies,male
33269,087423,sixties,female
33270,021870,thirties,female
33271,104476,teens,female
33272,012251,seventies,male
33273,054325,fourties,male
33274,048523,fourties,male
33275,059145,twenties,male
33276,090675,sixties,female
33277,035616,fourties,female
33278,117748,fifties,male
33279,138672,thirties,female
33280,126038,sixties,male
33281,090137,seventies,male
33282,038451,fourties,male
33283,014553,fifties,female
33284,106670,twenties,male
33285,143803,teens,male
33286,051228,seventies,female
33287,049157,fifties,female
33288,088709,fifties,female
33289,036409,fifties,female
33290,020095,fourties,male
33291,066519,twenties,female
33292,103521,twenties,male
33293,116990,sixties,male
33294,013250,thirties,female
33295,028224,sixties,male
33296,115856,sixties,male
33297,089122,thirties,male
33298,108173,thirties,female
33299,067753,fourties,female
33300,143808,teens,male
33301,057061,seventies,female
33302,106203,teens,male
33303,002422,seventies,female
33304,139438,sixties,female
33305,000592,sixties,female
33306,093914,twenties,female
33307,050789,thirties,female
33308,114735,seventies,male
33309,110956,fourties,male
33310,025721,fifties,female
33311,072960,fifties,female
33312,113277,fifties,male
33313,145201,sixties,female
33314,003696,fifties,male
33315,087870,seventies,female
33316,065235,fourties,male
33317,028652,twenties,female
33318,101751,sixties,male
33319,060863,teens,female
33320,103644,twenties,female
33321,012957,fourties,female
33322,123268,fourties,male
33323,089065,seventies,female
33324,136798,seventies,female
33325,023858,teens,female
33326,001502,twenties,female
33327,145837,thirties,female
33328,036781,fifties,female
33329,001190,teens,male
33330,015337,fourties,male
33331,110833,fifties,male
33332,031959,seventies,male
33333,019169,thirties,female
33334,125625,teens,male
33335,141820,seventies,female
33336,117291,twenties,male
33337,040706,fourties,female
33338,037377,seventies,female
33339,078513,seventies,male
33340,101130,sixties,female
33341,107920,sixties,male
33342,068536,fourties,male
33343,041039,fifties,female
33344,107164,twenties,female
33345,036034,sixties,male
33346,040188,fourties,male
33347,042899,twenties,female
33348,144783,fourties,male
33349,140696,sixties,female
33350,127585,fourties,female
33351,076721,fifties,male
33352,044027,teens,female
33353,090197,teens,female
33354,068218,fourties,male
33355,046443,fourties,female
33356,141976,twenties,male
33357,097498,fifties,female
33358,075200,fourties,male
33359,088839,twenties,male
33360,031075,seventies,female
33361,087747,fifties,female
33362,110748,teens,female
33363,101223,fourties,female
33364,139901,thirties,female
33365,076416,thirties,male
33366,133220,fourties,male
33367,098694,twenties,female
33368,048160,teens,female
33369,104839,seventies,female
33370,090261,seventies,female
33371,015686,sixties,male
33372,127796,seventies,male
33373,087342,teens,male
33374,008337,thirties,male
33375,030794,teens,female
33376,003972,teens,female
33377,130659,teens,male
33378,081075,fifties,male
33379,047457,fourties,female
33380,041108,teens,male
33381,044802,seventies,male
33382,121200,teens,female
33383,083776,fourties,male
33384,085932,seventies,male
33385,037206,fifties,male
33386,030436,seventies,female
33387,126578,teens,male
33388,092702,teens,female
33389,086454,thirties,female
33390,100618,twenties,female
33391,040729,thirties,female
33392,148219,thirties,male
33393,036788,fourties,female
