rowid,sampleid,age,gender
24653,040685,fifties,female
24654,055343,twenties,male
24655,111678,seventies,male
24656,056211,thirties,male
24657,141920,teens,male
24658,123261,fourties,male
24659,136887,twenties,male
24660,125938,fifties,male
24661,070056,twenties,male
24662,121395,fifties,female
24663,076795,fourties,male
24664,131806,sixties,female
24665,009078,fifties,male
24666,011483,fourties,male
24667,112074,fourties,male
24668,068876,thirties,male
24669,085203,thirties,male
24670,143636,twenties,female
24671,120100,thirties,male
24672,045576,thirties,male
24673,132210,twenties,male
24674,019049,teens,male
24675,058547,thirties,male
24676,035762,thirties,male
24677,013585,twenties,male
24678,074119,twenties,male
24679,128721,fifties,male
24680,100380,thirties,male
24681,025369,sixties,male
24682,142209,thirties,male
24683,071439,twenties,male
24684,019257,twenties,male
24685,013268,fourties,male
24686,138583,twenties,male
24687,033905,sixties,male
24688,022759,twenties,male
24689,075887,twenties,female
24690,143060,thirties,male
24691,074667,fourties,male
24692,052095,fifties,male
24693,011546,fifties,male
24694,025143,thirties,male
24695,107994,fourties,female
24696,146582,teens,male
24697,030114,thirties,male
24698,063566,seventies,male
24699,030392,twenties,male
24700,092149,sixties,female
24701,122186,thirties,male
24702,140437,seventies,male
24703,019798,fifties,male
24704,090298,teens,male
24705,139830,twenties,male
24706,090136,thirties,male
24707,101373,teens,male
24708,117088,thirties,female
24709,032321,fourties,female
24710,009082,thirties,male
24711,119985,twenties,male
24712,097638,twenties,male
24713,114755,thirties,male
24714,013302,thirties,female
24715,093048,sixties,male
24716,117480,fifties,male
24717,023119,twenties,female
24718,113574,teens,male
24719,019557,fifties,male
24720,121342,fourties,female
24721,030097,fourties,male
24722,050769,twenties,male
24723,099249,twenties,male
24724,126988,thirties,male
24725,061109,fifties,male
24726,093401,fifties,female
24727,123500,twenties,male
24728,142940,thirties,female
24729,111672,fifties,female
24730,004619,thirties,male
24731,062257,thirties,male
24732,036999,sixties,female
24733,085776,twenties,male
24734,000080,thirties,male
24735,143512,fifties,female
24736,069862,fifties,male
24737,095529,fourties,male
24738,099625,twenties,male
24739,110866,twenties,male
24740,032567,thirties,male
24741,037391,twenties,male
24742,111444,fourties,male
24743,128402,fifties,male
24744,125589,sixties,male
24745,094696,sixties,male
24746,098708,fourties,male
24747,074663,sixties,female
24748,078293,thirties,male
24749,036690,fifties,female
24750,023453,thirties,male
24751,074590,fifties,female
24752,096193,thirties,male
24753,062920,thirties,male
24754,075668,twenties,female
24755,118137,thirties,male
24756,094918,twenties,male
24757,005158,thirties,male
24758,085559,fourties,male
24759,019201,thirties,male
24760,117848,teens,male
24761,017765,twenties,male
24762,025039,fifties,male
24763,137923,sixties,male
24764,004334,thirties,male
24765,122383,teens,male
24766,107045,twenties,male
24767,122253,thirties,female
24768,099848,fifties,male
24769,127517,seventies,male
24770,132101,fifties,female
24771,065785,teens,male
24772,123339,thirties,male
24773,028187,sixties,female
24774,061562,twenties,male
24775,099526,twenties,male
24776,148241,twenties,female
24777,038418,thirties,male
24778,020082,fourties,male
24779,047882,twenties,male
24780,071409,fifties,male
24781,055831,teens,male
24782,127282,twenties,male
24783,137904,thirties,male
24784,066398,thirties,male
24785,071094,fifties,female
24786,008885,twenties,female
24787,073339,twenties,male
24788,077958,thirties,male
24789,088266,thirties,female
24790,138560,twenties,male
24791,110186,twenties,male
24792,066220,thirties,female
24793,099131,thirties,male
24794,147777,twenties,female
24795,020714,fifties,male
24796,059275,twenties,male
24797,059281,thirties,female
24798,045498,thirties,male
24799,141188,twenties,male
24800,034634,thirties,male
24801,102075,sixties,male
24802,018820,fourties,male
24803,108586,twenties,female
24804,073907,twenties,female
24805,098711,twenties,male
24806,058471,fourties,male
24807,008230,twenties,male
24808,003748,twenties,male
24809,123929,twenties,male
24810,138111,twenties,male
24811,112466,sixties,male
24812,078143,twenties,male
24813,140592,fourties,female
24814,108686,twenties,male
24815,012563,seventies,male
24816,108717,fifties,female
24817,044761,fourties,male
24818,082163,fourties,male
24819,078336,twenties,female
24820,105821,twenties,female
24821,042581,twenties,male
24822,071343,thirties,male
24823,107164,twenties,female
24824,044177,thirties,female
24825,019655,twenties,male
24826,042301,twenties,male
24827,110810,thirties,male
24828,105127,twenties,male
24829,127214,thirties,male
24830,123067,fifties,male
24831,039495,twenties,male
24832,080436,fourties,male
24833,119400,twenties,male
24834,081015,fifties,female
24835,039880,fourties,male
24836,070027,fourties,male
24837,046040,thirties,male
24838,029563,twenties,male
24839,074287,twenties,female
24840,124185,twenties,male
24841,103061,twenties,male
24842,099227,twenties,male
24843,111723,thirties,male
24844,027275,fourties,female
24845,082152,twenties,male
24846,111419,teens,female
24847,015980,fifties,male
24848,055020,sixties,female
24849,038414,thirties,female
24850,046409,twenties,male
24851,007905,fifties,male
24852,147922,fourties,male
24853,010041,teens,male
24854,099161,teens,female
24855,004184,fifties,female
24856,006272,fourties,female
24857,147926,thirties,female
24858,139866,fifties,male
24859,131863,twenties,male
24860,133924,sixties,male
24861,007482,twenties,female
24862,070757,twenties,female
24863,093779,thirties,female
24864,023793,twenties,female
24865,038526,fifties,male
24866,082801,fifties,male
24867,137991,twenties,male
24868,146256,fifties,female
24869,114689,thirties,female
24870,012202,thirties,male
24871,061951,thirties,male
24872,144617,twenties,male
24873,129668,thirties,male
24874,003795,twenties,female
24875,019897,thirties,male
24876,138660,thirties,male
24877,119402,twenties,male
24878,113907,twenties,male
24879,002994,teens,male
24880,009382,fourties,male
24881,044523,thirties,male
24882,076399,fourties,male
24883,018343,thirties,male
24884,139602,teens,male
24885,069131,twenties,male
24886,000344,thirties,male
24887,101461,fifties,male
24888,022852,twenties,male
24889,144921,twenties,male
24890,044558,thirties,male
24891,039293,thirties,male
24892,053777,twenties,male
24893,124647,fourties,male
24894,140798,thirties,female
24895,073524,sixties,female
24896,124548,thirties,male
24897,120900,twenties,male
24898,115380,seventies,male
24899,108669,thirties,female
24900,061042,fifties,female
24901,060899,thirties,female
24902,010512,thirties,female
24903,092391,teens,female
24904,039665,fifties,male
24905,110858,teens,male
24906,124324,sixties,male
24907,055494,twenties,male
24908,061171,thirties,male
24909,000658,thirties,female
24910,058051,thirties,male
24911,102832,fourties,male
24912,015910,thirties,female
24913,080580,twenties,male
24914,125406,twenties,male
24915,028910,fourties,male
24916,003568,twenties,female
24917,101939,thirties,female
24918,139823,teens,male
24919,144221,twenties,male
24920,051390,twenties,male
24921,115326,thirties,male
24922,086150,twenties,male
24923,115049,thirties,male
24924,143850,twenties,male
24925,064914,twenties,male
24926,112871,twenties,female
24927,003221,twenties,male
24928,029827,thirties,female
24929,120541,fourties,male
24930,059978,twenties,male
24931,107862,fifties,female
24932,106395,twenties,male
24933,045404,twenties,male
24934,130793,twenties,male
24935,100001,fourties,female
24936,043112,fourties,male
24937,002713,sixties,female
24938,044987,teens,male
24939,024420,twenties,male
24940,119946,thirties,male
24941,020700,thirties,male
24942,022168,fourties,male
24943,046045,fifties,female
24944,022681,twenties,female
24945,047770,twenties,male
24946,000821,fourties,male
24947,063856,fourties,male
24948,094102,fifties,male
24949,041263,thirties,male
24950,065909,teens,male
24951,142498,twenties,male
24952,037644,twenties,male
24953,005436,twenties,male
24954,081932,twenties,female
24955,136083,thirties,male
24956,081165,twenties,male
24957,045552,twenties,male
24958,074358,thirties,male
24959,130022,twenties,male
24960,111105,thirties,female
24961,097361,fourties,male
24962,062729,teens,male
24963,100676,twenties,male
24964,002296,thirties,male
24965,026392,thirties,male
24966,018857,thirties,female
24967,026261,twenties,male
24968,084225,twenties,male
24969,041840,twenties,male
24970,047016,fifties,male
24971,021279,fifties,female
24972,119185,twenties,male
24973,109774,fifties,male
24974,115974,thirties,male
24975,136291,fifties,female
24976,085661,twenties,female
24977,001182,teens,male
24978,105191,twenties,male
24979,013696,fifties,female
24980,019030,thirties,female
24981,019292,thirties,male
24982,070543,fifties,male
24983,035928,twenties,male
24984,146388,teens,male
24985,062842,fifties,female
24986,023296,fourties,male
24987,052377,thirties,male
24988,086585,thirties,male
24989,136417,fourties,male
24990,082629,twenties,male
24991,079743,fourties,male
24992,144138,fifties,female
24993,106288,fourties,female
24994,131726,fourties,male
24995,070190,thirties,male
24996,040104,fourties,male
24997,073807,thirties,male
24998,110220,fifties,female
24999,118154,fifties,male
25000,135043,twenties,male
25001,067547,twenties,male
25002,136498,thirties,female
25003,133347,fifties,male
25004,043212,thirties,male
25005,085625,sixties,male
25006,088046,fifties,female
25007,104433,thirties,female
25008,136434,fifties,male
25009,090669,twenties,male
25010,027103,twenties,male
25011,013477,fourties,male
25012,139642,twenties,male
25013,093711,fifties,male
25014,072184,thirties,male
25015,008023,fourties,male
25016,048399,fifties,male
25017,076400,fourties,male
25018,141085,fourties,male
25019,136360,fifties,male
25020,139157,teens,male
25021,079355,twenties,female
25022,146774,sixties,male
25023,100959,twenties,male
25024,098772,seventies,female
25025,078609,twenties,female
25026,052638,twenties,male
25027,001763,fifties,male
25028,049644,thirties,male
25029,099810,twenties,male
25030,147814,thirties,male
25031,140834,fifties,female
25032,107189,thirties,male
25033,031226,fourties,female
25034,118105,twenties,male
25035,120849,fourties,male
25036,047879,twenties,male
25037,087439,twenties,male
25038,125847,thirties,male
25039,144763,fourties,male
25040,117575,twenties,female
25041,099764,teens,male
25042,100024,twenties,male
25043,109878,twenties,male
25044,034605,thirties,male
25045,133277,thirties,female
25046,089130,teens,male
25047,111777,twenties,male
25048,069250,twenties,male
25049,036781,fifties,female
25050,099970,twenties,male
25051,135590,fifties,female
25052,005909,thirties,male
25053,031469,twenties,male
25054,038159,fourties,female
25055,058166,fifties,female
25056,084602,fifties,male
25057,102302,twenties,male
25058,107198,fifties,female
25059,092255,thirties,male
25060,044043,fifties,male
25061,045653,fifties,female
25062,100908,thirties,female
25063,141757,thirties,male
25064,125314,teens,male
25065,145194,fifties,female
25066,113637,thirties,male
25067,130058,teens,female
25068,103707,twenties,female
25069,102817,seventies,male
25070,138669,twenties,male
25071,078718,sixties,male
25072,143057,twenties,male
25073,002795,twenties,male
25074,100771,thirties,male
25075,137821,seventies,male
25076,008673,twenties,male
25077,069151,thirties,male
25078,067731,sixties,male
25079,103128,twenties,female
25080,142121,thirties,male
25081,095361,thirties,male
25082,091554,thirties,female
25083,045551,twenties,male
25084,010851,twenties,male
25085,109752,twenties,male
25086,037555,twenties,male
25087,112724,teens,male
25088,088326,fourties,female
25089,107207,twenties,male
25090,094584,fourties,male
25091,002423,sixties,male
25092,106751,twenties,male
25093,063229,twenties,male
25094,001166,thirties,male
25095,042092,sixties,male
25096,127227,thirties,male
25097,006029,twenties,male
25098,056372,fifties,female
25099,083143,teens,male
25100,034622,fourties,male
25101,029263,twenties,male
25102,047726,twenties,male
25103,042985,twenties,male
25104,023988,thirties,male
25105,037064,twenties,male
25106,006525,fourties,male
25107,119211,twenties,male
25108,142194,twenties,female
25109,074383,thirties,male
25110,134241,twenties,male
25111,082099,thirties,male
25112,033118,sixties,male
25113,105703,fourties,male
25114,027339,sixties,female
25115,034012,fourties,male
25116,001006,fifties,male
25117,054214,fourties,male
25118,023943,fourties,male
25119,079276,seventies,male
25120,046118,twenties,female
25121,083820,twenties,male
25122,072187,fifties,male
25123,028263,thirties,male
25124,109704,sixties,male
25125,122022,thirties,male
25126,045719,thirties,male
25127,093162,thirties,male
25128,141653,twenties,male
25129,119416,twenties,male
25130,024849,fifties,male
25131,006726,twenties,male
25132,074436,teens,female
25133,079109,twenties,male
25134,072188,twenties,male
25135,081997,twenties,male
25136,014677,twenties,male
25137,003890,teens,male
25138,035600,thirties,male
25139,110427,fifties,female
25140,089337,thirties,male
25141,017978,thirties,male
25142,052005,fourties,male
